,xG,npxG,goals,xA,assists,key_passes,shots,xGChain,minutes,team_xGA,team_xG,opponent_xGA,opponent_xG,team_goals_conceded,team_goals_scored,saves,opponent_attack_strength,opponent_defense_strength,points
5847,0.0,0.0,0,0.0,0,0,0,0.0,12,1.11635,0.21683400000000003,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,1.0
591,0.021428415551781654,0.021428415551781654,0,0.16176368296146393,0,2,1,0.1274467408657074,90,2.42994,0.438646,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
1726,0.0,0.0,0,0.0,0,0,0,1.1091299057006836,90,0.5916170000000001,1.28434,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,8.0
3802,0.014844386838376522,0.014844386838376522,0,0.0,0,0,1,0.018660085275769237,13,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1280.0,1310.0,1.0
5087,0.0,0.0,0,0.02151475101709366,0,1,0,0.04370979964733124,90,2.87455,0.9598040000000001,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1250.0,1240.0,1.0
3126,0.4603444039821625,0.4603444039821625,1,0.14293533563613892,1,1,3,0.5147440433502197,90,0.8734350000000001,3.3017,38.369633939582855,60.08621301781386,1.0,6.0,0.0,1250.0,1240.0,12.0
5081,0.0,0.0,0,0.0,0,0,0,0.0730324387550354,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,4.0,1.0,0.0,1280.0,1310.0,0.0
203,0.2228384166955948,0.2228384166955948,0,0.0,0,0,3,0.2228384166955948,90,2.08423,1.0396,38.369633939582855,60.08621301781386,2.0,2.0,0.0,1280.0,1310.0,5.0
6421,0.0,0.0,0,0.28412795066833496,1,2,0,0.12690183520317078,90,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,1.0,2.0,0.0,1250.0,1240.0,5.0
1086,0.7054912447929382,0.7054912447929382,0,0.09208349883556366,0,2,5,0.8426521420478821,85,1.18929,1.20205,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,2.0
6262,0.04414254799485207,0.04414254799485207,0,0.0,0,0,1,0.33388960361480713,90,1.5758299999999998,2.9765900000000003,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,1.0
227,0.08439602702856064,0.08439602702856064,0,0.0,0,0,2,0.1311384290456772,90,1.51332,0.747166,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,2.0
6609,0.0,0.0,0,0.0,0,0,0,0.0,90,2.87455,0.9598040000000001,38.369633939582855,60.08621301781386,3.0,1.0,5.0,1250.0,1240.0,2.0
700,0.09904623031616212,0.09904623031616212,0,0.1907241642475128,0,2,2,0.2897703945636749,90,1.70128,0.463737,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
3742,0.0,0.0,0,0.08057226985692978,0,1,0,0.1171390861272812,20,1.5964200000000002,0.37646399999999997,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1280.0,1310.0,1.0
5056,0.0,0.0,0,0.0,0,0,0,0.018660085275769237,90,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,3.0,1.0,3.0,1280.0,1310.0,2.0
2291,0.0,0.0,0,0.03781617060303688,0,2,0,0.33052515983581543,73,1.6840099999999998,0.7536689999999999,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,2.0
967,0.7486428022384644,0.7486428022384644,2,0.1636667549610138,0,2,5,0.852932333946228,90,1.78667,1.23525,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,13.0
5041,0.0,0.0,0,0.0,0,0,0,0.0,90,1.70128,0.463737,38.369633939582855,60.08621301781386,1.0,0.0,4.0,1250.0,1240.0,3.0
6993,0.0,0.0,0,0.0,0,0,0,0.0,10,5.0325,0.507893,38.369633939582855,60.08621301781386,3.0,0.0,0.0,1250.0,1240.0,0.0
5033,0.4432215392589569,0.4432215392589569,0,0.0,0,0,1,0.3065428733825684,90,0.35954,1.1729399999999999,46.42982149077579,65.16700843628496,0.0,0.0,0.0,1280.0,1310.0,0.0
1911,0.0,0.0,0,0.0,0,0,0,0.4595474302768707,65,1.7347400000000002,1.4107100000000001,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1250.0,1240.0,2.0
3197,0.0,0.0,0,0.05556850880384445,0,1,0,0.05556850880384445,73,0.6484270000000001,0.219906,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,2.0
5275,0.04217396304011345,0.04217396304011345,0,0.0,0,0,1,0.0620318353176117,90,1.51332,0.747166,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,5.0
3112,0.15929031372070312,0.15929031372070312,0,0.07067983597517014,0,1,3,0.5702687501907349,90,2.09737,0.921801,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,1.0
3790,0.0,0.0,0,0.02308344841003418,0,1,0,0.3332750201225281,90,1.0973700000000002,1.9145599999999998,38.369633939582855,60.08621301781386,1.0,3.0,0.0,1250.0,1240.0,2.0
1067,0.05556850880384445,0.05556850880384445,0,0.0,0,0,1,0.05556850880384445,72,0.6484270000000001,0.219906,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,2.0
1029,0.3267755508422852,0.3267755508422852,0,0.20391608774662015,0,3,2,0.6961349844932556,90,4.777430000000001,1.63467,38.369633939582855,60.08621301781386,6.0,2.0,0.0,1250.0,1240.0,2.0
5249,0.02456766366958618,0.02456766366958618,0,0.0,0,0,1,0.0,90,2.47547,0.498783,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,1.0
5261,0.0,0.0,0,0.0,0,0,0,0.0,16,2.47547,0.498783,38.369633939582855,60.08621301781386,2.0,2.0,0.0,1280.0,1310.0,1.0
3767,0.0,0.0,0,0.0,0,0,0,0.0,90,0.584016,0.742397,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
938,0.06503685563802719,0.06503685563802719,0,0.10264922678470613,0,2,1,0.25848427414894104,90,2.47547,0.498783,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,2.0
2798,0.04162978008389473,0.04162978008389473,0,0.0,0,0,1,0.03385837748646736,90,2.08423,1.0396,38.369633939582855,60.08621301781386,2.0,2.0,0.0,1280.0,1310.0,1.0
5239,0.0,0.0,0,0.0,0,0,0,0.0,90,5.0325,0.507893,38.369633939582855,60.08621301781386,9.0,0.0,0.0,1250.0,1240.0,-2.0
2325,0.0,0.0,0,0.19691471755504608,0,2,0,0.19691471755504608,48,4.777430000000001,1.63467,38.369633939582855,60.08621301781386,4.0,2.0,0.0,1250.0,1240.0,1.0
882,0.09665858000516893,0.09665858000516893,0,0.0,0,0,3,0.4682518243789673,85,2.46473,1.56434,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,2.0
1713,0.03890075534582138,0.03890075534582138,0,0.0,0,0,2,0.587069571018219,90,2.1141099999999997,1.2756100000000001,38.369633939582855,60.08621301781386,2.0,0.0,0.0,1280.0,1310.0,1.0
3022,0.03577502816915512,0.03577502816915512,0,0.0,0,0,1,0.7113478779792786,90,1.18929,1.20205,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,6.0
1981,0.02166850492358208,0.02166850492358208,0,0.6239337325096129,0,2,1,0.7699739336967468,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,4.0,1.0,0.0,1280.0,1310.0,2.0
3002,0.050640687346458435,0.050640687346458435,0,0.0,0,0,1,0.1460402011871338,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,2.0
287,0.4579252600669861,0.4579252600669861,0,0.14524804055690765,0,2,3,0.6562890410423279,90,2.46473,1.56434,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,2.0
6427,0.08916151523590088,0.08916151523590088,0,0.11323731392621995,0,2,1,0.4550677239894867,90,1.78667,1.23525,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,5.0
2307,0.094681479036808,0.094681479036808,0,0.0,0,0,1,0.10386233031749724,17,1.11635,0.21683400000000003,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,1.0
1970,0.11631209403276445,0.11631209403276445,1,0.0,0,0,3,0.0,79,1.7256,0.341778,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1250.0,1240.0,7.0
45,0.17293104529380798,0.17293104529380798,0,0.1523466855287552,0,2,3,0.393395721912384,90,1.18929,1.20205,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
1048,0.036170408129692085,0.036170408129692085,0,0.0,0,0,1,0.036170408129692085,10,0.35954,1.1729399999999999,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,1.0
6695,0.0,0.0,0,0.06610176712274551,0,3,0,0.16114863753318787,90,1.11635,0.21683400000000003,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
1935,0.8914833068847656,0.8914833068847656,0,0.14871929585933685,0,3,4,0.7781429290771484,90,1.5758299999999998,2.9765900000000003,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,1.0
5168,0.0,0.0,0,0.0,0,0,0,0.0,90,2.08423,1.0396,38.369633939582855,60.08621301781386,2.0,2.0,2.0,1280.0,1310.0,1.0
146,0.5187275409698486,0.5187275409698486,0,0.0,0,0,3,0.5187275409698486,90,4.777430000000001,1.63467,38.369633939582855,60.08621301781386,6.0,2.0,0.0,1250.0,1240.0,2.0
3072,0.0,0.0,0,0.0,0,0,0,0.09359919279813766,90,1.70128,0.463737,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
6630,0.0,0.0,0,0.0,0,0,0,0.0,90,1.11635,0.21683400000000003,38.369633939582855,60.08621301781386,0.0,0.0,4.0,1280.0,1310.0,7.0
6959,0.0,0.0,0,0.0,0,0,0,0.0,90,1.7347400000000002,1.4107100000000001,38.369633939582855,60.08621301781386,2.0,1.0,5.0,1250.0,1240.0,2.0
26,1.48174786567688,0.7205790281295776,2,0.4705809950828552,1,3,7,1.0986001491546629,90,0.8734350000000001,3.3017,38.369633939582855,60.08621301781386,1.0,6.0,0.0,1250.0,1240.0,16.0
5142,0.0,0.0,0,0.0,0,0,0,0.14059028029441833,90,1.5964200000000002,0.37646399999999997,38.369633939582855,60.08621301781386,3.0,1.0,2.0,1280.0,1310.0,1.0
2344,0.018068648874759674,0.018068648874759674,0,0.10464049130678177,0,2,1,0.12270914018154146,90,1.23996,0.648582,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1280.0,1310.0,2.0
1109,0.16495303809642792,0.16495303809642792,0,0.05159598588943482,0,2,2,0.473462849855423,90,0.584016,0.742397,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,2.0
3337,0.0,0.0,0,0.0,0,0,0,0.05507337674498558,90,2.08423,1.0396,38.369633939582855,60.08621301781386,2.0,2.0,0.0,1280.0,1310.0,1.0
6236,0.0,0.0,0,0.09539951384067537,0,1,0,0.7467904090881348,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,4.0,1.0,0.0,1280.0,1310.0,0.0
2423,0.15033364295959473,0.15033364295959473,0,0.1703125387430191,0,3,3,0.658439576625824,90,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,2.0
1011,0.0,0.0,0,0.0,0,0,0,0.03163255006074905,69,1.11635,0.21683400000000003,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
6931,0.0,0.0,0,0.37568333745002747,0,2,0,0.4324398040771485,86,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,1.0
799,0.3142378330230713,0.3142378330230713,0,0.3785802721977234,0,1,1,1.040324330329895,90,0.5916170000000001,1.28434,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,2.0
2475,0.0,0.0,0,0.0,0,0,0,0.03705775365233421,34,1.48207,0.411046,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,1.0
6219,0.0,0.0,0,0.0,0,0,0,0.020952191203832626,90,1.7256,0.341778,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1250.0,1240.0,1.0
1167,0.0,0.0,0,0.0,0,0,0,0.0,18,0.6484270000000001,0.219906,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,1.0
3873,0.0,0.0,0,0.04470204189419746,0,1,0,0.04470204189419746,90,0.5916170000000001,1.28434,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,7.0
5714,0.0,0.0,0,0.0,0,0,0,0.02281920239329338,90,1.23996,0.648582,38.369633939582855,60.08621301781386,1.0,0.0,6.0,1280.0,1310.0,4.0
1885,0.011940883472561836,0.011940883472561836,0,0.08103608340024948,0,1,1,0.1064782589673996,81,1.7256,0.341778,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1250.0,1240.0,2.0
5540,0.0,0.0,0,0.03686433658003807,0,1,0,0.03686433658003807,90,1.7176900000000002,1.5571,38.369633939582855,60.08621301781386,3.0,3.0,0.0,1250.0,1240.0,2.0
2951,0.19664645195007324,0.19664645195007324,0,0.0,0,0,3,0.24022024869918826,90,1.5964200000000002,0.37646399999999997,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,1.0
4778,0.0403166264295578,0.0403166264295578,0,0.0989210456609726,0,2,1,0.3795129358768463,90,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,1.0
4817,0.0,0.0,0,0.036566819995641715,0,1,0,0.14015862345695496,90,1.5964200000000002,0.37646399999999997,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,1.0
5304,0.0,0.0,0,0.0,0,0,0,0.0,90,1.23996,0.648582,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1280.0,1310.0,2.0
2769,0.0,0.0,0,0.3333064317703247,0,1,0,0.3333064317703247,18,5.0325,0.507893,38.369633939582855,60.08621301781386,4.0,0.0,0.0,1250.0,1240.0,1.0
1182,0.0,0.0,0,0.0,0,0,0,0.0,20,1.7176900000000002,1.5571,38.369633939582855,60.08621301781386,1.0,3.0,0.0,1250.0,1240.0,1.0
5954,0.0,0.0,0,0.0,0,0,0,0.15599408745765686,48,0.423885,0.9459639999999999,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1280.0,1310.0,1.0
2001,0.0,0.0,0,0.0,0,0,0,0.03996862471103668,90,2.47547,0.498783,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,1.0
4761,0.0,0.0,0,0.0,0,0,0,0.2284783571958542,90,1.70128,0.463737,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
6997,0.06775370240211487,0.06775370240211487,0,0.0,0,0,1,0.0,89,1.7347400000000002,1.4107100000000001,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,2.0
1737,0.02508298121392727,0.02508298121392727,0,0.0,0,0,1,0.07931745797395706,23,0.35954,1.1729399999999999,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,1.0
239,0.0,0.0,0,0.07365112006664276,0,2,0,0.12224946171045305,76,0.394113,0.998072,38.369633939582855,60.08621301781386,0.0,1.0,0.0,1250.0,1240.0,2.0
4748,0.0,0.0,0,0.012522825039923193,0,1,0,0.4376461803913117,90,1.0973700000000002,1.9145599999999998,38.369633939582855,60.08621301781386,1.0,3.0,0.0,1250.0,1240.0,1.0
2495,0.0,0.0,0,0.0,0,0,0,0.0,84,0.584016,0.742397,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
4735,0.0,0.0,0,0.0,0,0,0,0.0,90,0.584016,0.742397,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,9.0
5961,0.04959680885076523,0.04959680885076523,0,0.0,0,0,1,0.39104318618774414,90,1.6840099999999998,0.7536689999999999,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,0.0
1194,0.0,0.0,0,0.07950735837221146,0,1,0,0.12308116257190704,70,1.5964200000000002,0.37646399999999997,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,2.0
3715,0.0,0.0,0,0.058052685111761086,0,1,0,0.058052685111761086,90,0.394113,0.998072,38.369633939582855,60.08621301781386,0.0,1.0,0.0,1250.0,1240.0,12.0
753,0.0,0.0,0,0.4595474302768707,0,1,0,0.4595474302768707,90,1.7347400000000002,1.4107100000000001,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,2.0
1674,0.5625485181808472,0.5625485181808472,0,0.0,0,0,2,0.6391053795814514,67,0.35954,1.1729399999999999,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,2.0
6448,0.0,0.0,0,0.0,0,0,0,0.4548508822917938,90,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,1.0,2.0,0.0,1250.0,1240.0,2.0
4951,0.0,0.0,0,0.0,0,0,0,0.022870397195219997,90,0.8734350000000001,3.3017,38.369633939582855,60.08621301781386,1.0,6.0,1.0,1250.0,1240.0,2.0
495,0.3535134494304657,0.3535134494304657,0,0.04726951196789742,0,1,2,0.4277800023555756,90,2.1141099999999997,1.2756100000000001,38.369633939582855,60.08621301781386,2.0,0.0,0.0,1280.0,1310.0,2.0
3837,0.04111509025096893,0.04111509025096893,0,0.026238851249217987,0,1,1,0.317180335521698,90,1.18929,1.20205,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
6944,0.0,0.0,0,0.0,0,0,0,0.0,10,2.42994,0.438646,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,1.0
510,0.0688055008649826,0.0688055008649826,0,0.0,0,0,1,0.4307530522346497,90,0.5916170000000001,1.28434,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,3.0
4924,0.0,0.0,0,0.0,0,0,0,0.0,90,2.09737,0.921801,38.369633939582855,60.08621301781386,3.0,1.0,4.0,1280.0,1310.0,2.0
2091,0.3378320336341858,0.3378320336341858,0,0.0,0,0,3,0.1004330962896347,6,1.23996,0.648582,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,1.0
5878,0.0,0.0,0,0.0,0,0,0,0.4147791266441345,90,2.09737,0.921801,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,1.0
4912,0.0,0.0,0,0.0,0,0,0,0.0,90,2.47547,0.498783,38.369633939582855,60.08621301781386,3.0,2.0,3.0,1280.0,1310.0,2.0
321,0.6542117595672607,0.6542117595672607,0,0.022391755133867264,0,1,2,0.6766034960746765,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,4.0,1.0,0.0,1280.0,1310.0,2.0
4902,0.0,0.0,0,0.0,0,0,0,0.016576746478676796,90,5.0325,0.507893,38.369633939582855,60.08621301781386,9.0,0.0,6.0,1250.0,1240.0,0.0
1136,0.0,0.0,0,0.9652091264724731,1,4,0,0.6198487281799316,90,2.46473,1.56434,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,7.0
717,0.4693852961063385,0.4693852961063385,0,0.29399582743644714,0,2,5,0.919876515865326,77,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,2.0
5743,0.015296932309865953,0.015296932309865953,0,0.0,0,0,1,0.4959467947483063,90,1.6840099999999998,0.7536689999999999,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,1.0
4893,0.0,0.0,0,0.0,0,0,0,0.12151166796684265,90,1.0973700000000002,1.9145599999999998,38.369633939582855,60.08621301781386,1.0,3.0,0.0,1250.0,1240.0,2.0
3730,0.0,0.0,0,0.0,0,0,0,0.0,14,1.7176900000000002,1.5571,38.369633939582855,60.08621301781386,0.0,3.0,0.0,1250.0,1240.0,1.0
2460,0.12690183520317078,0.12690183520317078,0,0.0,0,0,1,0.12690183520317078,73,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,1.0,2.0,0.0,1250.0,1240.0,2.0
579,0.08090876787900925,0.08090876787900925,0,0.058280803263187415,0,2,1,0.1312570571899414,90,0.423885,0.9459639999999999,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1280.0,1310.0,2.0
5922,0.0,0.0,0,0.0,0,0,0,0.0,6,1.5964200000000002,0.37646399999999997,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1280.0,1310.0,0.0
6822,0.05849345400929451,0.05849345400929451,0,0.1916562020778656,0,3,2,0.15403319895267487,90,2.46473,1.56434,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,1.0
3257,0.0,0.0,0,0.0,0,0,0,0.336028516292572,28,0.584016,0.742397,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,0.0
4843,0.0,0.0,0,0.0,0,0,0,0.3101915717124939,90,1.0973700000000002,1.9145599999999998,38.369633939582855,60.08621301781386,1.0,3.0,0.0,1250.0,1240.0,2.0
6394,0.0,0.0,0,0.3615110814571381,1,2,0,0.4054195880889893,90,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,1.0,2.0,0.0,1250.0,1240.0,6.0
4834,0.0,0.0,0,0.07911469042301178,0,1,0,0.0,62,0.584016,0.742397,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,3.0
4830,0.0,0.0,0,0.0,0,0,0,0.10400114953517914,54,1.78667,1.23525,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,-1.0
4828,0.0,0.0,0,0.0,0,0,0,0.12690183520317078,90,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,1.0,2.0,0.0,1250.0,1240.0,2.0
3864,0.0,0.0,0,0.0,0,1,0,0.3362937867641449,24,2.1141099999999997,1.2756100000000001,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1280.0,1310.0,1.0
6709,0.0,0.0,0,0.0,0,0,0,0.031174754723906517,48,4.777430000000001,1.63467,38.369633939582855,60.08621301781386,4.0,2.0,0.0,1250.0,1240.0,1.0
6046,0.0,0.0,0,0.0,0,0,0,0.15599408745765686,69,0.423885,0.9459639999999999,38.369633939582855,60.08621301781386,1.0,1.0,0.0,1280.0,1310.0,2.0
5479,0.0,0.0,0,0.0,0,0,0,0.026951130479574203,27,2.42994,0.438646,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,1.0
6528,0.0,0.0,0,0.0,0,0,0,0.3957656621932984,90,1.0973700000000002,1.9145599999999998,38.369633939582855,60.08621301781386,1.0,3.0,0.0,1250.0,1240.0,5.0
6131,0.0,0.0,0,0.06316699832677841,0,1,0,0.8902791738510132,90,1.5758299999999998,2.9765900000000003,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,0.0
4372,0.0,0.0,0,0.0,0,0,0,0.0,90,1.7347400000000002,1.4107100000000001,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1250.0,1240.0,2.0
1582,0.019596097990870483,0.019596097990870483,0,0.03705775365233421,0,1,1,0.1409115493297577,90,1.48207,0.411046,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
621,0.650097131729126,0.650097131729126,1,0.0,0,0,1,0.3795129358768463,90,1.78708,2.5300599999999998,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,8.0
4277,0.3615110814571381,0.3615110814571381,1,0.0,0,0,2,0.3615110814571381,17,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,0.0,2.0,0.0,1250.0,1240.0,6.0
1777,0.4477193355560303,0.4477193355560303,1,0.0,0,0,5,0.5449483990669249,90,1.6840099999999998,0.7536689999999999,38.369633939582855,60.08621301781386,2.0,1.0,0.0,1280.0,1310.0,7.0
2682,0.12124594300985335,0.12124594300985335,0,0.425290584564209,1,3,2,0.5634274482727051,79,1.0973700000000002,1.9145599999999998,38.369633939582855,60.08621301781386,0.0,3.0,0.0,1250.0,1240.0,7.0
2699,0.0,0.0,0,0.0,0,0,0,0.0,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,4.0,1.0,0.0,1280.0,1310.0,0.0
3641,0.0,0.0,0,0.07614009827375412,0,1,0,0.519920289516449,90,2.09737,0.921801,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1280.0,1310.0,2.0
2689,0.0,0.0,0,0.0,0,0,0,0.0,90,1.7256,0.341778,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1250.0,1240.0,1.0
4341,0.0,0.0,0,0.03431173786520958,0,1,0,0.1872379332780838,90,1.70128,0.463737,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
2841,0.0,0.0,0,0.0,0,0,0,0.019696101546287537,90,2.87455,0.9598040000000001,38.369633939582855,60.08621301781386,3.0,1.0,0.0,1250.0,1240.0,1.0
3583,0.0,0.0,0,0.0,0,0,0,0.0,34,0.9931,0.6895479999999999,38.369633939582855,60.08621301781386,1.0,2.0,0.0,1250.0,1240.0,1.0
2716,0.5895633101463318,0.5895633101463318,0,0.08960295468568802,0,1,1,0.08960295468568802,8,2.08423,1.0396,38.369633939582855,60.08621301781386,0.0,2.0,0.0,1280.0,1310.0,1.0
4283,0.05266265198588371,0.05266265198588371,0,0.6107845306396484,1,2,1,0.7493825554847717,76,1.78667,1.23525,38.369633939582855,60.08621301781386,3.0,2.0,0.0,1280.0,1310.0,5.0
4131,0.03705775365233421,0.03705775365233421,0,0.061860844492912286,0,2,1,0.0989186018705368,90,1.48207,0.411046,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1250.0,1240.0,2.0
818,0.077579066157341,0.077579066157341,0,0.11897703260183334,1,3,1,0.21058271825313568,90,2.08423,1.0396,38.369633939582855,60.08621301781386,2.0,2.0,0.0,1280.0,1310.0,4.0
5498,0.06943561881780624,0.06943561881780624,0,0.0,0,0,2,0.06943561881780624,25,1.78667,1.23525,38.369633939582855,60.08621301781386,0.0,2.0,0.0,1280.0,1310.0,1.0
4036,0.11779126524925232,0.11779126524925232,0,0.0,0,0,2,0.16843195259571075,90,2.21729,0.8674959999999999,38.369633939582855,60.08621301781386,4.0,1.0,0.0,1280.0,1310.0,2.0
2856,0.014010223560035229,0.014010223560035229,0,0.2373989373445511,0,1,1,0.014010223560035229,90,1.23996,0.648582,38.369633939582855,60.08621301781386,1.0,0.0,0.0,1280.0,1310.0,2.0
536,0.34750622510910034,0.34750622510910034,0,0.3142378330230713,0,1,1,0.6617440581321716,67,0.5916170000000001,1.28434,38.369633939582855,60.08621301781386,0.0,0.0,0.0,1250.0,1240.0,3.0
